Sample,Condition,CellLine,AspectRatio
13,Random,Parental,2.02639523355597
13,Random,Parental,1.20810633640958
13,Random,Parental,2.92019175937952
13,Random,Parental,1.13154020252615
13,Random,Parental,2.501116642985
13,Random,Parental,4.50958397222646
13,Random,Parental,3.38653548987638
13,Random,Parental,3.89243855677921
13,Random,Parental,1.41614966250738
13,Random,Parental,2.62961220230778
13,Random,Parental,1.21895655811265
13,Random,Parental,2.44176350705713
13,Random,Parental,1.4629268461998
13,Random,Parental,1.75875395016433
13,Random,Parental,2.85283697374629
13,Random,Parental,1.13903964295259
13,Random,Parental,1.18094972492181
13,Random,Parental,1.24569013310774
13,Random,Parental,2.21680615342536
13,Random,Parental,1.49969047041615
13,Random,Parental,1.15734316305864
13,Random,Parental,1.20769591040269
13,Random,Parental,1.41364877257915
13,Random,Parental,1.1942597110444
13,Random,Parental,2.58830805675654
13,Random,Parental,1.1542564556384
13,Random,Parental,3.04230226989197
13,Random,Parental,1.42423198615245
13,Random,Parental,1.14862711870092
13,Random,Parental,1.40235027824977
13,Random,Parental,1.19266977353412
13,Random,Parental,4.88235228116913
13,Random,Parental,1.57139965906478
13,Random,Parental,1.32283612305187
13,Random,Parental,3.24918699787022
13,Random,Parental,1.48886199402981
13,Random,Parental,1.19926833591272
13,Random,Parental,1.58282484179352
13,Random,Parental,1.5256879440986
13,Random,Parental,1.24344581040589
13,Random,Parental,1.18578753159589
13,Random,Parental,1.17578238988841
13,Random,Parental,1.52552897954375
13,Random,Parental,1.65055710813023
13,Random,Parental,1.2297879655976
13,Random,Parental,2.14938143014097
13,Random,Parental,2.25731318270824
13,Random,Parental,2.13732044516387
13,Random,Parental,1.48698308665399
13,Random,Parental,2.11609960214073
13,Random,Parental,3.71130565284871
13,Random,Parental,1.12311530453049
13,Random,Parental,1.1171443880557
13,Random,Parental,1.40104087813914
13,Random,Parental,2.00182692940067
13,Random,Parental,2.86589479678912
13,Random,Parental,1.33770233606766
13,Random,Parental,1.51523086933488
13,Random,Parental,3.52732537793662
13,Random,Parental,4.94221092906098
13,Random,Parental,1.32501700634555
13,Random,Parental,1.9720902222739
13,Random,Parental,1.42155536477207
13,Random,Parental,1.89887373062215
13,Random,Parental,1.30237881597722
13,Random,Parental,1.38161281272919
13,Random,Parental,1.89443149836636
13,Random,Parental,1.60559287397249
13,Random,Parental,1.22700481984075
13,Random,Parental,1.8447464315123
13,Random,Parental,2.04240898033427
13,Random,Parental,1.20149831728446
13,Random,Parental,1.88537271766504
13,Random,Parental,1.14818168212997
13,Random,Parental,1.77523636007567
13,Random,Parental,2.50444504359231
13,Random,Parental,2.05795548208769
13,Random,Parental,1.13779637609158
13,Random,Parental,1.55692277755912
13,Random,Parental,1.37899387104849
13,Random,Parental,2.32158409997634
13,Random,Parental,1.19296298231295
13,Random,Parental,1.14544521219159
13,Random,Parental,6.95995258638117
13,Random,Parental,1.69694233626392
13,Random,Parental,3.16546664814417
13,Random,Parental,1.81416859381405
13,Random,Parental,1.30514277195749
13,Random,Parental,1.71300180493094
13,Random,Parental,1.25755693759239
13,Random,Parental,3.04322571846153
13,Random,Parental,1.57867529199619
13,Random,Parental,1.56596154266657
13,Random,Parental,2.26043962077856
13,Random,Parental,1.2208101360178
13,Random,Parental,1.60476319103315
13,Random,Parental,1.15988309452767
13,Random,Parental,3.14330257768276
13,Random,Parental,1.75148233446998
13,Random,Parental,1.67419200180084
13,Random,Parental,2.24658949265725
13,Random,Parental,1.23946753098531
13,Random,Parental,1.27052305178608
13,Random,Parental,1.37405948390959
13,Random,Parental,2.65793393908721
13,Random,Parental,1.23736755299613
13,Random,Parental,1.39014649165669
13,Random,Parental,1.15901809054669
13,Random,Parental,3.87623889088477
13,Random,Parental,2.18217452734896
13,Random,Parental,1.22441323530091
13,Random,Parental,1.32909074290881
13,Random,Parental,2.2408883706162
13,Random,Parental,4.30885863826938
13,Random,Parental,2.62342104261056
13,Random,Parental,1.61664467054671
13,Random,Parental,2.81045015400464
13,Random,Parental,1.47712048604341
13,Random,Parental,1.34362391812866
13,Random,Parental,1.77355106740351
13,Random,Parental,2.37894313429052
13,Random,Parental,1.29873430859342
13,Random,Parental,1.65937537330904
13,Random,Parental,1.11951347639522
13,Random,Parental,1.55286662265212
13,Random,Parental,1.88559859472965
13,Random,Parental,1.17562188524998
13,Random,Parental,3.07212500372763
13,Random,Parental,1.98983013825413
13,Random,Parental,1.65178314577037
13,Random,Parental,2.19254115182694
13,Random,Parental,1.3175689762841
13,Random,Parental,2.32414687208674
13,Random,Parental,1.82534024490254
13,Random,Parental,3.25041729718242
13,Random,Parental,1.17367790519389
13,Random,Parental,1.42375000893688
13,Random,Parental,3.01086743373646
13,Random,Parental,1.75099217361277
13,Random,Parental,1.31567658140405
13,Random,Parental,3.84311998062235
13,Random,Parental,1.27961852797019
13,Random,Parental,2.27589799357154
13,Random,Parental,3.41936793747745
13,Random,Parental,3.23986088904237
13,Random,Parental,3.69364353777114
13,Random,Parental,3.54420736248702
13,Random,Parental,1.14046789274973
13,Random,Parental,2.61253587696666
13,Random,Parental,3.25865921962668
13,Random,Parental,1.66955756021214
13,Random,Parental,1.51799713491648
13,Random,Parental,2.07405008338805
13,Random,Parental,1.68145160373232
13,Random,Parental,1.13605206940273
13,Random,Parental,2.2260631218323
13,Random,Parental,1.92842461320525
13,Random,Parental,1.25795282557114
13,Random,Parental,1.62312960735687
13,Random,Parental,1.47674698116218
13,Random,Parental,1.67671314986379
13,Random,Parental,1.1272919390067
13,Random,Parental,1.18524433137664
13,Random,Parental,2.61221086360246
13,Random,Parental,2.92549967756891
13,Random,Parental,1.10619211121818
13,Random,Parental,1.61806633042622
13,Random,Parental,1.35885424714908
13,Random,Parental,1.32974539469967
13,Random,Parental,1.15029073451949
13,Random,Parental,1.14567059316646
13,Random,Parental,3.90288287575854
13,Random,Parental,1.1285366811312
13,Random,Parental,1.17530708749222
13,Random,Parental,1.12051568153502
13,Random,Parental,3.39096344218581
13,Random,Parental,1.53971804735298
13,Random,Parental,3.24996262711691
13,Random,Parental,2.46293652902757
13,Random,Parental,1.62042671564044
13,Random,Parental,1.16540956672207
13,Random,Parental,1.27624844363244
13,Random,Parental,3.73147201073202
13,Random,Parental,1.35768096769065
13,Random,Parental,5.34975312781032
13,Random,Parental,2.33474378450025
13,Random,Parental,2.90565463916843
13,Random,Parental,1.12382613389267
13,Random,Parental,1.66967538262998
13,Random,Parental,1.7298700292247
13,Random,Parental,2.02185068619729
13,Random,Parental,1.15897125520386
13,Random,Parental,2.61736312351815
13,Random,Parental,4.55643146215782
13,Random,Parental,1.31171894021545
13,Random,Parental,2.70663710192326
13,Random,Parental,2.56539691889466
13,Random,Parental,1.40730768846823
13,Random,Parental,3.79684970222436
13,Random,Parental,1.18950223442417
13,Random,Parental,1.6756308291578
13,Random,Parental,1.73982598380217
13,Random,Parental,1.31449526616673
13,Random,Parental,1.48422782312197
13,Random,Parental,1.15710221411359
13,Random,Parental,1.12343276403406
13,Random,Parental,1.23684740415974
13,Random,Parental,1.56817824179256
13,Random,Parental,4.01795557857766
13,Random,Parental,5.07128787419199
13,Random,Parental,1.44603451006292
13,Random,Parental,1.20443301717119
13,Random,Parental,1.19290712861734
13,Random,Parental,1.24265626690005
13,Random,Parental,2.98456664317364
13,Random,Parental,1.16075452363916
13,Random,Parental,1.67397936606265
13,Random,Parental,1.13930158766954
13,Random,Parental,2.29872234206212
13,Random,Parental,1.29842468839076
13,Random,Parental,1.32629799014594
13,Random,Parental,2.39408895833289
13,Random,Parental,2.91814964354875
13,Random,Parental,3.3179653135352
13,Random,Parental,1.8406611087028
13,Random,Parental,1.51600675904861
13,Random,Parental,1.37116664216024
13,Random,Parental,1.30978065792341
13,Random,Parental,1.52758128789626
13,Random,Parental,1.26700528750519
13,Random,Parental,1.27449880074483
13,Random,Parental,2.52466649911221
13,Random,Parental,4.26269709605552
13,Random,Parental,1.55620192703035
13,Random,Parental,3.53810661790726
13,Random,Parental,1.2692098265144
13,Random,Parental,1.21764475303343
13,Random,Parental,1.31491314236751
13,Random,Parental,1.50924880934355
13,Random,Parental,1.4668974982593
13,Random,Parental,1.44605510963161
13,Random,Parental,4.82530781566946
13,Random,Parental,1.65654424920664
13,Random,Parental,4.55004743208819
13,Random,Parental,2.21859370528524
13,Random,Parental,2.65577487532562
13,Random,Parental,1.17632310089855
13,Random,Parental,1.61242145164669
13,Random,Parental,2.87987368302646
13,Random,Parental,1.16583705171825
13,Random,Parental,1.60636795044551
13,Random,Parental,1.22395445763953
13,Random,Parental,1.15571238672699
13,Random,Parental,1.37308874308414
13,Random,Parental,2.76912737476319
13,Random,Parental,1.7852686201839
13,Random,Parental,1.3565058248172
13,Random,Parental,1.22703816397877
13,Random,Parental,1.83199042632569
13,Random,Parental,1.25509737421499
13,Random,Parental,1.27647379314463
13,Random,Parental,1.7374311013981
13,Random,Parental,1.45967982026937
13,Random,Parental,1.70721110068457
13,Random,Parental,2.47499487633819
13,Random,Parental,3.47624384223961
13,Random,Parental,3.41341042709823
13,Random,Parental,1.54884197534447
13,Random,Parental,1.21113192658482
13,Random,Parental,3.94327160686382
13,Random,Parental,2.03248121066751
13,Random,Parental,1.62624387759687
13,Random,Parental,3.46327046491196
13,Random,Parental,1.60002667439377
13,Random,Parental,1.26231323958788
13,Random,Parental,1.69507666779895
13,Random,Parental,1.10852379156677
13,Random,Parental,2.08659329394313
13,Random,Parental,1.57585617142567
13,Random,Parental,2.04529442734279
13,Random,Parental,2.36377022871117
13,Random,Parental,1.1398761288842
13,Random,Parental,1.65608032265888
13,Random,Parental,1.85666015500533
13,Random,Parental,1.57242934607017
13,Random,Parental,2.14821119778701
13,Random,Parental,1.2092142339138
13,Random,Parental,2.15914874180439
13,Random,Parental,5.8153862551283
13,Random,Parental,1.53892011559756
13,Random,Parental,1.10862952272661
13,Random,Parental,4.4604983986529
13,Random,Parental,2.72462183406943
13,Random,Parental,2.0177935232457
13,Random,Parental,2.44220324700809
13,Random,Parental,1.58380744918054
13,Random,Parental,1.67158979146078
13,Random,Parental,3.91785088181814
13,Random,Parental,2.67545071685095
13,Random,Parental,1.75569645908535
13,Random,Parental,4.6702460423679
13,Random,Parental,3.69714919605365
13,Random,Parental,2.95276974045836
13,Random,Parental,2.7373906934278
13,Random,Parental,1.17906520178474
13,Random,Parental,1.76764180739673
13,Random,Parental,1.25706086858999
13,Random,Parental,1.14519151230856
13,Random,Parental,1.65007130809009
13,Random,Parental,1.27873307030316
13,Random,Parental,4.59418631028685
13,Random,Parental,1.51752262406627
13,Random,Parental,1.77235921717816
13,Random,Parental,2.87658689219183
13,Random,Parental,1.34468196747199
13,Random,Parental,2.58542793378837
13,Random,Parental,1.1987745397057
13,Random,Parental,1.80862368728643
13,Random,Parental,1.58254217721167
13,Random,Parental,1.24048501748114
13,Random,Parental,2.41614138567383
13,Random,Parental,1.2542383648481
13,Random,Parental,1.13008500917776
13,Random,Parental,1.73368571359824
13,Random,Parental,1.30730559351873
13,Random,Parental,1.26178584823822
13,Random,Parental,1.28733742494565
13,Random,Parental,1.41107063031815
13,Random,Parental,1.15204528409742
13,Random,Parental,1.17362684497973
13,Random,Parental,1.37464579779137
13,Random,Parental,1.76356414551082
13,Random,Parental,1.13962743565808
13,Random,Parental,2.48012158436106
13,Random,Parental,4.49330566013816
13,Random,Parental,1.11898477962209
13,Random,Parental,1.17534917980657
13,Random,Parental,1.22362705010412
13,Random,Parental,1.7528560778145
13,Random,Parental,1.65077677550441
13,Random,Parental,2.58319677094366
13,Random,Parental,2.45060026753882
13,Random,Parental,1.13955114848332
13,Random,Parental,2.41314845044959
13,Random,Parental,2.76815409425233
13,Random,Parental,1.10201399521031
13,Random,Parental,1.55949685352182
13,Random,Parental,2.21278592390846
13,Random,Parental,1.30859061905247
13,Random,Parental,2.20717937689107
13,Random,Parental,1.37805944702902
13,Random,Parental,1.47567929759993
13,Random,Parental,1.32767522066886
13,Random,Parental,2.07257727401228
13,Random,Parental,2.34427894969628
13,Random,Parental,1.23309162859583
13,Random,Parental,3.29745052053604
13,Random,Parental,4.29388697001794
13,Random,Parental,1.53002717506448
13,Random,Parental,1.16316949324493
13,Random,Parental,1.50135242508524
13,Random,Parental,2.41875799628631
13,Random,Parental,1.80102542944112
13,Random,Parental,4.61858426049217
13,Random,Parental,3.17586111418137
13,Random,Parental,1.76401698918273
13,Random,Parental,2.28337740327128
13,Random,Parental,1.16561670645843
13,Random,Parental,1.78302305306072
13,Random,Parental,1.45254415193748
13,Random,Parental,1.59496547534351
13,Random,Parental,1.33579502536795
13,Random,Parental,2.97480888232916
13,Random,Parental,1.20340818863948
13,Random,Parental,1.13084853634357
13,Random,Parental,1.26240708232424
13,Random,Parental,1.5776924122648
13,Random,Parental,1.20208770602526
13,Random,Parental,2.00976925672255
13,Random,Parental,2.19452387762866
13,Random,Parental,1.2720605359978
13,Random,Parental,1.22774871286187
13,Random,Parental,1.84104160832037
13,Random,Parental,1.26955608462754
13,Random,Parental,1.35203497288
13,Random,Parental,2.998502569194
13,Random,Parental,1.19584819759672
13,Random,Parental,1.21404815283111
13,Random,Parental,4.02074562095359
13,Random,Parental,1.79320938111994
13,Random,Parental,1.25785064660792
13,Random,Parental,1.32944962532717
13,Random,Parental,2.17822658064798
13,Random,Parental,1.19042789553605
13,Random,Parental,2.85067898474485
13,Random,Parental,1.46136910744145
13,Random,Parental,1.12786818145508
13,Random,Parental,1.23812639160668
13,Random,Parental,1.33093050767183
13,Random,Parental,2.37312357772168
13,Random,Parental,1.54180997771519
13,Random,Parental,2.89369490117151
13,Random,Parental,1.70096005979666
13,Random,Parental,1.29156563610287
13,Random,Parental,1.87081173499638
13,Random,Parental,1.24499351758036
13,Random,Parental,1.10646721301496
13,Random,Parental,2.1902501081482
13,Random,Parental,2.1663277513404
13,Random,Parental,1.61661704601411
13,Random,Parental,3.96829191741862
13,Random,Parental,2.38517343300164
13,Random,Parental,1.5704321830908
13,Random,Parental,1.70864533449977
13,Random,Parental,1.56942958013613
13,Random,Parental,2.73152972670253
13,Random,Parental,2.77667604879485
13,Random,Parental,1.12104343720478
13,Random,Parental,3.47119529454045
13,Random,Parental,1.17387898016145
13,Random,Parental,2.1309931600745
13,Random,Parental,1.32482935725443
13,Random,Parental,1.597130824933
13,Random,Parental,1.14360750738917
13,Random,Parental,2.04902345115812
13,Random,Parental,1.89880533523368
13,Random,Parental,1.42487865118001
13,Random,Parental,1.66488366169705
13,Random,Parental,1.127093606455
13,Random,Parental,1.17002152504548
13,Random,Parental,1.50897017416377
13,Random,Parental,2.55800630890632
